,Words,Count,T_Freq
121,account,439,0.0012382276702986132
122,second,437,0.001232586541960123
123,reason,434,0.0012241248494523874
124,security,431,0.001215663156944652
125,noted,427,0.0012043809002676715
126,certain,423,0.001193098643590691
127,commission,422,0.0011902780794214459
128,established,422,0.0011902780794214459
129,take,418,0.0011789958227444654
130,lodged,415,0.00117053413023673
131,principle,413,0.0011648930018982398
132,three,410,0.0011564313093905042
133,religion,405,0.0011423284885442786
134,letter,405,0.0011423284885442786
135,another,404,0.0011395079243750334
136,term,402,0.0011338667960365432
137,used,401,0.001131046231867298
138,use,400,0.001128225667698053
139,referred,400,0.001128225667698053
140,mean,400,0.001128225667698053
141,convention,399,0.0011254051035288078
142,contained,396,0.0011169434110210724
143,necessary,395,0.0011141228468518273
144,circumstance,386,0.0010887377693286212
145,defamation,384,0.001083096640990131
146,way,384,0.001083096640990131
147,others,382,0.0010774555126516405
148,dismissed,378,0.00106617325597466
149,since,374,0.0010548909992976795
150,place,373,0.0010520704351284344
151,concerned,371,0.0010464293067899441
152,personal,371,0.0010464293067899441
153,reputation,371,0.0010464293067899441
154,provides,370,0.001043608742620699
155,doe,369,0.0010407881784514539
156,ordered,368,0.0010379676142822087
157,point,366,0.0010323264859437185
158,name,364,0.0010266853576052283
159,russia,363,0.0010238647934359831
160,domestic,362,0.001021044229266738
161,content,360,0.0010154031009282478
162,meeting,358,0.0010097619725897575
163,professional,357,0.0010069414084205122
164,source,355,0.001001300280082022
165,present,355,0.001001300280082022
166,form,354,0.0009984797159127768
167,crime,352,0.0009928385875742865
168,disciplinary,351,0.0009900180234050414
169,european,347,0.000978735766728061
170,website,346,0.0009759152025588158
171,plaintiff,346,0.0009759152025588158
172,violation,346,0.0009759152025588158
173,fine,346,0.0009759152025588158
174,assembly,342,0.0009646329458818353
175,accordance,339,0.0009561712533740999
176,international,338,0.0009533506892048548
177,conduct,337,0.0009505301250356096
178,set,337,0.0009505301250356096
179,date,336,0.0009477095608663644
180,republic,335,0.0009448889966971193
181,text,334,0.0009420684325278742
182,subject,334,0.0009420684325278742
183,eur,333,0.0009392478683586291
184,matter,332,0.000936427304189384
185,mass,328,0.0009251450475124035
186,number,324,0.0009138627908354229
187,comment,324,0.0009138627908354229
188,work,321,0.0009054010983276875
189,speech,320,0.0009025805341584424
190,committee,320,0.0009025805341584424
191,position,320,0.0009025805341584424
192,breach,319,0.0008997599699891972
193,impugned,318,0.0008969394058199521
194,purpose,316,0.0008912982774814619
195,child,315,0.0008884777133122167
196,board,315,0.0008884777133122167
197,entitled,313,0.0008828365849737265
198,dignity,312,0.0008800160208044814
199,internet,312,0.0008800160208044814
200,written,311,0.0008771954566352361
201,thus,308,0.0008687337641275008
202,society,304,0.0008574515074505203
203,alleged,304,0.0008574515074505203
204,finding,302,0.00085181037911203
205,file,302,0.00085181037911203
206,duty,300,0.0008461692507735398
207,private,298,0.0008405281224350495
208,said,297,0.0008377075582658043
209,based,296,0.0008348869940965592
210,claimant,294,0.0008292458657580689
211,unlawful,293,0.0008264253015888238
212,new,293,0.0008264253015888238
213,ministry,290,0.0008179636090810884
214,system,288,0.0008123224807425982
215,aim,288,0.0008123224807425982
216,association,287,0.000809501916573353
217,argued,287,0.000809501916573353
218,word,286,0.0008066813524041079
219,nature,286,0.0008066813524041079
220,relation,286,0.0008066813524041079
221,citizen,285,0.0008038607882348628
222,federal,285,0.0008038607882348628
223,argument,284,0.0008010402240656176
224,provide,281,0.0007925785315578822
225,upheld,280,0.0007897579673886371
226,connection,280,0.0007897579673886371
227,accused,279,0.0007869374032193919
228,amount,279,0.0007869374032193919
229,honour,276,0.0007784757107116566
230,adopted,275,0.0007756551465424114
231,imprisonment,274,0.0007728345823731663
232,value,274,0.0007728345823731663
233,terrorist,274,0.0007728345823731663
234,period,274,0.0007728345823731663
235,prison,272,0.0007671934540346761
236,candidate,271,0.0007643728898654308
237,pretrial,271,0.0007643728898654308
238,result,271,0.0007643728898654308
239,make,270,0.0007615523256961857
240,restriction,266,0.0007502700690192052
241,call,264,0.000744628940680715
242,received,264,0.000744628940680715
243,several,263,0.0007418083765114698
244,issued,262,0.0007389878123422247
245,obligation,261,0.0007361672481729796
246,cassation,260,0.0007333466840037345
247,administration,260,0.0007333466840037345
248,exercise,258,0.0007277055556652441
249,head,257,0.000724884991495999
250,firstinstance,257,0.000724884991495999
251,situation,256,0.0007220644273267539
252,europe,255,0.0007192438631575087
253,asked,255,0.0007192438631575087
254,representative,255,0.0007192438631575087
255,centre,254,0.0007164232989882636
256,violence,253,0.0007136027348190185
257,charge,253,0.0007136027348190185
258,review,252,0.0007107821706497734
259,military,251,0.0007079616064805282
260,record,250,0.0007051410423112831
261,fundamental,250,0.0007051410423112831
262,legislation,248,0.0006994999139727929
263,power,247,0.0006966793498035477
264,carried,246,0.0006938587856343026
265,prosecution,246,0.0006938587856343026
266,among,246,0.0006938587856343026
267,practice,244,0.0006882176572958123
268,hatred,244,0.0006882176572958123
269,television,243,0.0006853970931265671
270,pay,243,0.0006853970931265671
271,mentioned,242,0.000682576528957322
272,region,242,0.000682576528957322
273,inter,242,0.000682576528957322
274,third,241,0.0006797559647880769
275,manner,241,0.0006797559647880769
276,country,240,0.0006769354006188318
277,criticism,238,0.0006712942722803415
278,specific,238,0.0006712942722803415
279,context,238,0.0006712942722803415
280,istanbul,237,0.0006684737081110964
281,aimed,236,0.0006656531439418513
282,possible,236,0.0006656531439418513
283,compensation,235,0.0006628325797726061
284,alia,234,0.000660012015603361
285,need,233,0.0006571914514341159
286,institution,233,0.0006571914514341159
287,required,233,0.0006571914514341159
288,federation,231,0.0006515503230956255
289,assessment,231,0.0006515503230956255
290,condition,231,0.0006515503230956255
291,refused,230,0.0006487297589263804
292,search,230,0.0006487297589263804
293,news,229,0.0006459091947571353
294,body,229,0.0006459091947571353
295,concluded,229,0.0006459091947571353
296,appealed,228,0.0006430886305878902
297,moscow,227,0.000640268066418645
298,interview,227,0.000640268066418645
299,author,227,0.000640268066418645
300,book,226,0.0006374475022493999
301,examined,226,0.0006374475022493999
302,list,225,0.0006346269380801548
303,decided,224,0.0006318063739109097
304,ii,223,0.0006289858097416645
305,effect,223,0.0006289858097416645
306,judiciary,222,0.0006261652455724194
307,taking,222,0.0006261652455724194
308,good,222,0.0006261652455724194
309,liability,219,0.000617703553064684
310,far,217,0.0006120624247261937
311,deputy,216,0.0006092418605569486
312,expressed,216,0.0006092418605569486
313,town,215,0.0006064212963877034
314,allowed,214,0.0006036007322184583
315,requested,214,0.0006036007322184583
316,electoral,212,0.0005979596038799681
317,brought,212,0.0005979596038799681
318,month,211,0.0005951390397107229
319,health,210,0.0005923184755414778
320,ensure,210,0.0005923184755414778
321,city,208,0.0005866773472029876
322,programme,207,0.0005838567830337424
323,racial,206,0.0005810362188644973
324,took,206,0.0005810362188644973
325,university,206,0.0005810362188644973
326,informed,205,0.0005782156546952521
327,serious,203,0.0005725745263567618
328,requirement,202,0.0005697539621875167
329,conclusion,202,0.0005697539621875167
330,represented,200,0.0005641128338490265
331,coup,200,0.0005641128338490265
332,department,200,0.0005641128338490265
333,imposed,199,0.0005612922696797813
334,station,198,0.0005584717055105362
335,final,198,0.0005584717055105362
336,protect,198,0.0005584717055105362
337,arrest,197,0.0005556511413412911
338,regarding,197,0.0005556511413412911
339,secret,197,0.0005556511413412911
340,parliamentary,196,0.000552830577172046
341,give,196,0.000552830577172046
342,sanction,195,0.0005500100130028008
343,local,195,0.0005500100130028008
344,support,194,0.0005471894488335557
345,declared,194,0.0005471894488335557
346,disclosure,193,0.0005443688846643106
347,reference,193,0.0005443688846643106
348,copy,193,0.0005443688846643106
349,communication,193,0.0005443688846643106
350,address,193,0.0005443688846643106
351,democratic,191,0.0005387277563258202
352,concern,190,0.0005359071921565751
353,high,190,0.0005359071921565751
354,making,189,0.00053308662798733
355,editorial,189,0.00053308662798733
356,special,188,0.0005302660638180849
357,outlet,188,0.0005302660638180849
358,nonpecuniary,188,0.0005302660638180849
359,turkey,187,0.0005274454996488397
360,family,187,0.0005274454996488397
361,chief,186,0.0005246249354795946
362,data,186,0.0005246249354795946
363,apply,186,0.0005246249354795946
364,relating,185,0.0005218043713103495
365,discrimination,185,0.0005218043713103495
366,protest,185,0.0005218043713103495
367,already,184,0.0005189838071411044
368,release,182,0.0005133426788026141
369,abovementioned,181,0.000510522114633369
370,decree,181,0.000510522114633369
371,applied,181,0.000510522114633369
372,dissemination,181,0.000510522114633369
373,rejected,181,0.000510522114633369
374,might,180,0.0005077015504641239
375,publishing,180,0.0005077015504641239
376,different,179,0.0005048809862948788
377,various,179,0.0005048809862948788
378,similar,178,0.0005020604221256335
379,course,177,0.0004992398579563884
380,regulation,177,0.0004992398579563884
381,moreover,176,0.0004964192937871433
382,justified,176,0.0004964192937871433
383,moral,176,0.0004964192937871433
384,addition,176,0.0004964192937871433
385,negative,175,0.0004935987296178981
386,recommendation,175,0.0004935987296178981
387,towards,174,0.000490778165448653
388,example,174,0.000490778165448653
389,express,174,0.000490778165448653
390,page,173,0.0004879576012794079
391,extremism,173,0.0004879576012794079
392,responsibility,172,0.0004851370371101628
393,called,172,0.0004851370371101628
394,free,172,0.0004851370371101628
395,language,172,0.0004851370371101628
396,former,172,0.0004851370371101628
397,lawful,172,0.0004851370371101628
398,sought,171,0.00048231647294091765
399,responsible,171,0.00048231647294091765
400,failed,171,0.00048231647294091765
401,related,171,0.00048231647294091765
402,latter,171,0.00048231647294091765
403,item,170,0.00047949590877167253
404,building,170,0.00047949590877167253
405,five,170,0.00047949590877167253
406,proposal,169,0.0004766753446024274
407,participant,168,0.0004738547804331822
408,genocide,168,0.0004738547804331822
409,threat,168,0.0004738547804331822
410,end,168,0.0004738547804331822
411,investigator,166,0.000468213652094692
412,status,166,0.000468213652094692
413,guilty,166,0.000468213652094692
414,magistrate,164,0.00046257252375620173
415,campaign,164,0.00046257252375620173
416,known,164,0.00046257252375620173
417,suspicion,164,0.00046257252375620173
418,business,163,0.0004597519595869566
419,liable,163,0.0004597519595869566
420,change,163,0.0004597519595869566
421,limit,162,0.0004569313954177114
422,say,162,0.0004569313954177114
423,assize,162,0.0004569313954177114
424,presented,161,0.0004541108312484663
425,war,161,0.0004541108312484663
426,appropriate,161,0.0004541108312484663
427,rub,161,0.0004541108312484663
428,director,161,0.0004541108312484663
429,caselaw,161,0.0004541108312484663
430,anyone,160,0.0004512902670792212
431,four,160,0.0004512902670792212
432,ethnic,159,0.00044846970290997605
433,legitimate,159,0.00044846970290997605
434,previous,158,0.00044564913874073093
435,property,158,0.00044564913874073093
436,competent,157,0.0004428285745714858
437,clear,157,0.0004428285745714858
438,corruption,157,0.0004428285745714858
439,custody,157,0.0004428285745714858
440,location,157,0.0004428285745714858
441,image,157,0.0004428285745714858
442,whose,156,0.0004400080104022407
443,award,156,0.0004400080104022407
444,instance,156,0.0004400080104022407
445,cao,155,0.0004371874462329955
446,telephone,155,0.0004371874462329955
447,put,154,0.0004343668820637504
448,amendment,154,0.0004343668820637504
449,using,152,0.00042872575372526013
450,sentenced,152,0.00042872575372526013
451,incitement,152,0.00042872575372526013
452,sent,152,0.00042872575372526013
453,disseminated,152,0.00042872575372526013
454,applicable,152,0.00042872575372526013
455,consideration,151,0.000425905189556015
456,debate,151,0.000425905189556015
457,carry,151,0.000425905189556015
458,interference,151,0.000425905189556015
459,declaration,151,0.000425905189556015
460,involved,150,0.0004230846253867699
461,level,150,0.0004230846253867699
462,favour,149,0.00042026406121752476
463,belief,149,0.00042026406121752476
464,demonstration,149,0.00042026406121752476
465,punishable,149,0.00042026406121752476
466,illegal,148,0.0004174434970482796
467,euro,148,0.0004174434970482796
468,limited,148,0.0004174434970482796
469,emergency,148,0.0004174434970482796
470,attitude,147,0.00041462293287903445
471,observed,147,0.00041462293287903445
472,everyone,147,0.00041462293287903445
473,described,146,0.00041180236870978933
474,receive,146,0.00041180236870978933
475,sufficient,146,0.00041180236870978933
476,leader,146,0.00041180236870978933
477,full,146,0.00041180236870978933
478,attempted,146,0.00041180236870978933
479,united,145,0.0004089818045405442
480,false,145,0.0004089818045405442
481,born,145,0.0004089818045405442
482,municipal,145,0.0004089818045405442
483,constituted,144,0.0004061612403712991
484,hand,144,0.0004061612403712991
485,daily,144,0.0004061612403712991
486,namely,144,0.0004061612403712991
487,turkish,144,0.0004061612403712991
488,vote,143,0.00040334067620205396
489,penalty,143,0.00040334067620205396
490,propaganda,143,0.00040334067620205396
491,pursuant,142,0.0004005201120328088
492,attempt,142,0.0004005201120328088
493,become,142,0.0004005201120328088
494,holding,142,0.0004005201120328088
495,approximately,142,0.0004005201120328088
496,insult,141,0.00039769954786356365
497,protected,141,0.00039769954786356365
498,function,141,0.00039769954786356365
499,community,141,0.00039769954786356365
500,contrary,141,0.00039769954786356365
501,identity,140,0.00039487898369431853
502,bill,140,0.00039487898369431853
503,many,140,0.00039487898369431853
504,element,140,0.00039487898369431853
505,independence,140,0.00039487898369431853
506,venice,139,0.0003920584195250734
507,guarantee,139,0.0003920584195250734
508,reasoning,139,0.0003920584195250734
509,peace,139,0.0003920584195250734
510,attack,139,0.0003920584195250734
511,post,139,0.0003920584195250734
512,broadcast,139,0.0003920584195250734
513,executive,138,0.0003892378553558283
514,still,138,0.0003892378553558283
515,arrested,137,0.00038641729118658316
516,cost,137,0.00038641729118658316
517,independent,137,0.00038641729118658316
518,rather,137,0.00038641729118658316
519,included,137,0.00038641729118658316
520,show,137,0.00038641729118658316
521,later,137,0.00038641729118658316
522,reader,136,0.00038359672701733803
523,charged,136,0.00038359672701733803
524,minor,136,0.00038359672701733803
525,although,136,0.00038359672701733803
526,prohibited,136,0.00038359672701733803
527,regime,136,0.00038359672701733803
528,role,136,0.00038359672701733803
529,consequence,135,0.00038077616284809285
530,lack,135,0.00038077616284809285
531,clearly,135,0.00038077616284809285
532,furthermore,135,0.00038077616284809285
533,convicted,135,0.00038077616284809285
534,pointed,135,0.00038077616284809285
535,together,134,0.00037795559867884773
536,like,134,0.00037795559867884773
537,facility,134,0.00037795559867884773
538,claimed,134,0.00037795559867884773
539,upon,134,0.00037795559867884773
540,factual,133,0.0003751350345096026
541,true,133,0.0003751350345096026
542,note,133,0.0003751350345096026
543,participation,132,0.0003723144703403575
544,employee,132,0.0003723144703403575
545,idea,132,0.0003723144703403575
546,existence,131,0.00036949390617111236
547,elected,131,0.00036949390617111236
548,risk,131,0.00036949390617111236
549,continued,131,0.00036949390617111236
550,chamber,131,0.00036949390617111236
551,voter,130,0.00036667334200186723
552,appointed,130,0.00036667334200186723
553,paid,129,0.00036385277783262205
554,liberty,129,0.00036385277783262205
555,find,129,0.00036385277783262205
556,abuse,129,0.00036385277783262205
557,reply,129,0.00036385277783262205
558,prevent,129,0.00036385277783262205
559,framework,129,0.00036385277783262205
560,meaning,128,0.00036103221366337693
561,comply,128,0.00036103221366337693
562,process,128,0.00036103221366337693
563,campaigning,128,0.00036103221366337693
564,prior,128,0.00036103221366337693
565,sexual,128,0.00036103221366337693
566,explained,127,0.0003582116494941318
567,reasonable,127,0.0003582116494941318
568,appellate,127,0.0003582116494941318
569,caused,127,0.0003582116494941318
570,financial,127,0.0003582116494941318
571,pending,127,0.0003582116494941318
572,gave,126,0.0003553910853248867
573,accordingly,126,0.0003553910853248867
574,photograph,126,0.0003553910853248867
575,referring,126,0.0003553910853248867
576,intended,126,0.0003553910853248867
577,breached,126,0.0003553910853248867
578,lower,125,0.00035257052115564156
579,hate,125,0.00035257052115564156
580,legislative,125,0.00035257052115564156
581,от,125,0.00035257052115564156
582,th,124,0.00034974995698639643
583,appears,124,0.00034974995698639643
584,resolution,124,0.00034974995698639643
585,influence,124,0.00034974995698639643
586,home,124,0.00034974995698639643
587,standard,124,0.00034974995698639643
588,six,124,0.00034974995698639643
589,baku,124,0.00034974995698639643
590,open,123,0.0003469293928171513
591,cumhuriyet,123,0.0003469293928171513
592,entity,122,0.00034410882864790613
593,conversation,122,0.00034410882864790613
594,notification,122,0.00034410882864790613
595,nation,122,0.00034410882864790613
596,know,122,0.00034410882864790613
597,absence,122,0.00034410882864790613
598,commercial,121,0.000341288264478661
599,reported,121,0.000341288264478661
600,procedural,121,0.000341288264478661
601,jehovah,121,0.000341288264478661
602,video,121,0.000341288264478661
603,ncj,120,0.0003384677003094159
604,available,120,0.0003384677003094159
605,failure,120,0.0003384677003094159
606,publish,120,0.0003384677003094159
607,suspect,120,0.0003384677003094159
608,allegedly,120,0.0003384677003094159
609,added,120,0.0003384677003094159
610,figure,120,0.0003384677003094159
611,specified,119,0.00033564713614017076
612,important,119,0.00033564713614017076
613,pm,119,0.00033564713614017076
614,chechen,119,0.00033564713614017076
615,either,119,0.00033564713614017076
616,session,118,0.00033282657197092563
617,drug,118,0.00033282657197092563
618,investigating,118,0.00033282657197092563
619,light,118,0.00033282657197092563
620,type,118,0.00033282657197092563
621,victim,118,0.00033282657197092563
622,по,118,0.00033282657197092563
623,served,118,0.00033282657197092563
624,inciting,118,0.00033282657197092563
625,insulting,118,0.00033282657197092563
626,subsequently,117,0.0003300060078016805
627,defamatory,117,0.0003300060078016805
628,thought,117,0.0003300060078016805
629,conducted,117,0.0003300060078016805
630,armed,117,0.0003300060078016805
631,guaranteed,117,0.0003300060078016805
632,enforcement,117,0.0003300060078016805
633,every,116,0.0003271854436324354
634,obtained,116,0.0003271854436324354
635,organised,115,0.0003243648794631902
636,speaker,115,0.0003243648794631902
637,education,115,0.0003243648794631902
638,mp,114,0.0003215443152939451
639,policy,114,0.0003215443152939451
640,area,114,0.0003215443152939451
641,defined,114,0.0003215443152939451
642,submission,114,0.0003215443152939451
643,consider,114,0.0003215443152939451
644,capacity,113,0.00031872375112469996
645,granted,113,0.00031872375112469996
646,dismissal,112,0.00031590318695545483
647,confirmed,112,0.00031590318695545483
648,least,112,0.00031590318695545483
649,contain,112,0.00031590318695545483
650,remark,112,0.00031590318695545483
651,warning,112,0.00031590318695545483
652,directly,111,0.0003130826227862097
653,personality,111,0.0003130826227862097
654,prohibition,110,0.0003102620586169646
655,examine,110,0.0003102620586169646
656,heard,110,0.0003102620586169646
657,amounted,110,0.0003102620586169646
658,plenary,110,0.0003102620586169646
659,come,110,0.0003102620586169646
660,ukraine,110,0.0003102620586169646
661,containing,110,0.0003102620586169646
662,hold,109,0.0003074414944477194
663,seen,109,0.0003074414944477194
664,ten,109,0.0003074414944477194
665,behaviour,109,0.0003074414944477194
666,editor,108,0.0003046209302784743
667,interpretation,108,0.0003046209302784743
668,publicly,108,0.0003046209302784743
669,acted,108,0.0003046209302784743
670,working,108,0.0003046209302784743
671,constitute,108,0.0003046209302784743
672,recording,108,0.0003046209302784743
673,able,107,0.00030180036610922916
674,respectively,107,0.00030180036610922916
675,agency,107,0.00030180036610922916
676,main,107,0.00030180036610922916
677,intention,107,0.00030180036610922916
678,azerbaijan,107,0.00030180036610922916
679,appointment,107,0.00030180036610922916
680,fetöpdy,107,0.00030180036610922916
681,indicated,107,0.00030180036610922916
682,management,106,0.00029897980193998403
683,complained,106,0.00029897980193998403
684,mayor,106,0.00029897980193998403
685,front,106,0.00029897980193998403
686,iii,106,0.00029897980193998403
687,accepted,106,0.00029897980193998403
688,house,105,0.0002961592377707389
689,strong,105,0.0002961592377707389
690,performance,105,0.0002961592377707389
691,current,105,0.0002961592377707389
692,objective,105,0.0002961592377707389
693,leave,104,0.0002933386736014938
694,jury,104,0.0002933386736014938
695,user,104,0.0002933386736014938
696,advertising,104,0.0002933386736014938
697,particularly,104,0.0002933386736014938
698,questioned,104,0.0002933386736014938
699,giving,104,0.0002933386736014938
700,never,103,0.00029051810943224866
701,background,103,0.00029051810943224866
702,restricted,103,0.00029051810943224866
703,money,103,0.00029051810943224866
704,amended,103,0.00029051810943224866
705,discussion,102,0.0002876975452630035
706,prove,102,0.0002876975452630035
707,prime,102,0.0002876975452630035
708,hour,102,0.0002876975452630035
709,governor,102,0.0002876975452630035
710,include,101,0.00028487698109375836
711,addressed,101,0.00028487698109375836
712,contact,101,0.00028487698109375836
713,death,101,0.00028487698109375836
714,indictment,100,0.00028205641692451324
715,affair,100,0.00028205641692451324
716,tax,100,0.00028205641692451324
717,writing,100,0.00028205641692451324
718,answer,100,0.00028205641692451324
719,prisoner,100,0.00028205641692451324
720,went,100,0.00028205641692451324
721,removal,100,0.00028205641692451324
722,physical,100,0.00028205641692451324
723,age,100,0.00028205641692451324
724,development,99,0.0002792358527552681
725,presidential,99,0.0002792358527552681
726,go,99,0.0002792358527552681
727,organiser,99,0.0002792358527552681
728,statutory,99,0.0002792358527552681
729,scope,98,0.000276415288586023
730,title,98,0.000276415288586023
731,definition,98,0.000276415288586023
732,dated,98,0.000276415288586023
733,placed,98,0.000276415288586023
734,school,97,0.00027359472441677786
735,due,97,0.00027359472441677786
736,owner,97,0.00027359472441677786
737,politician,97,0.00027359472441677786
738,registered,97,0.00027359472441677786
739,professor,97,0.00027359472441677786
740,listed,96,0.00027077416024753274
741,journalistic,96,0.00027077416024753274
742,doubt,96,0.00027077416024753274
743,retraction,96,0.00027077416024753274
744,disclose,96,0.00027077416024753274
745,stage,96,0.00027077416024753274
746,profession,96,0.00027077416024753274
747,stating,95,0.00026795359607828756
748,problem,95,0.00026795359607828756
749,substance,95,0.00026795359607828756
750,possibility,95,0.00026795359607828756
751,radio,95,0.00026795359607828756
752,faith,95,0.00026795359607828756
753,detail,95,0.00026795359607828756
754,lastly,94,0.00026513303190904244
755,editorinchief,94,0.00026513303190904244
756,whole,94,0.00026513303190904244
757,origin,94,0.00026513303190904244
758,reporting,94,0.00026513303190904244
759,counsel,94,0.00026513303190904244
760,conflict,94,0.00026513303190904244
761,seek,94,0.00026513303190904244
762,relationship,94,0.00026513303190904244
763,seeking,94,0.00026513303190904244
764,tv,94,0.00026513303190904244
765,regarded,93,0.0002623124677397973
766,site,93,0.0002623124677397973
767,pkk,93,0.0002623124677397973
768,long,93,0.0002623124677397973
769,providing,93,0.0002623124677397973
770,real,93,0.0002623124677397973
771,operation,92,0.0002594919035705522
772,told,92,0.0002594919035705522
773,especially,92,0.0002594919035705522
774,limitation,92,0.0002594919035705522
775,foundation,92,0.0002594919035705522
776,proved,92,0.0002594919035705522
777,contract,92,0.0002594919035705522
778,land,92,0.0002594919035705522
779,accusation,92,0.0002594919035705522
780,punishment,92,0.0002594919035705522
781,despite,91,0.00025667133940130706
782,left,91,0.00025667133940130706
783,proposed,91,0.00025667133940130706
784,method,91,0.00025667133940130706
785,investigative,91,0.00025667133940130706
786,rapporteur,91,0.00025667133940130706
787,started,91,0.00025667133940130706
788,large,90,0.00025385077523206194
789,distribution,90,0.00025385077523206194
790,phrase,90,0.00025385077523206194
791,summarised,90,0.00025385077523206194
792,became,90,0.00025385077523206194
793,ip,90,0.00025385077523206194
794,higher,90,0.00025385077523206194
795,violated,90,0.00025385077523206194
796,extent,90,0.00025385077523206194
797,delivered,90,0.00025385077523206194
798,intent,90,0.00025385077523206194
799,direct,90,0.00025385077523206194
800,internal,89,0.00025103021106281676
801,dr,89,0.00025103021106281676
802,effective,89,0.00025103021106281676
803,seizure,89,0.00025103021106281676
804,otherwise,89,0.00025103021106281676
805,labour,89,0.00025103021106281676
806,response,89,0.00025103021106281676
807,acting,89,0.00025103021106281676
808,iv,88,0.00024820964689357164
809,aware,88,0.00024820964689357164
810,criterion,88,0.00024820964689357164
811,separate,88,0.00024820964689357164
812,line,88,0.00024820964689357164
813,attention,88,0.00024820964689357164
814,demand,87,0.0002453890827243265
815,staff,87,0.0002453890827243265
816,man,87,0.0002453890827243265
817,thing,87,0.0002453890827243265
818,assessed,87,0.0002453890827243265
819,offensive,87,0.0002453890827243265
820,unspecified,87,0.0002453890827243265
821,unless,87,0.0002453890827243265
822,majority,87,0.0002453890827243265
